"id","visit_date","survey_type","species","capture_life_stage","length","weight","bd_load","sample_id"
70279,2020-08-22,cmr,ramu,adult,55,18,1404.776,RKS31160
22008,2018-06-29,cmr,ramu,adult,54,19,1307.432,RKS26651
11858,2017-08-24,cmr,ramu,adult,53,14,529.544,RKS24831
72336,2016-08-15,cmr,ramu,adult,54,20,120183.2,RKS23345
72808,2016-08-15,cmr,ramu,adult,58,26,17072.112,RKS23222
50839,2018-07-17,cmr,ramu,adult,42,9,5692716.616,RKS26866
72808,2016-08-15,cmr,ramu,adult,57,21,219635.288,RKS23160
11858,2017-08-02,cmr,ramu,adult,48,12,1088.872,RKS23994
70550,2019-07-31,cmr,ramu,adult,53,13,2022.448,RKS28510
70550,2018-08-18,cmr,ramu,adult,58,23,924.768,RKS27593
10102,2016-09-10,cmr,ramu,adult,50,16,26239.584,RKS22643
50783,2020-08-05,cmr,ramu,adult,49,13,168787.688,RKS31354
10223,2021-07-25,cmr,ramu,adult,56,18,393.264,RKS32425
50783,2021-06-13,cmr,ramu,adult,58,20,40398.584,RKS31791
72808,2016-08-14,cmr,ramu,adult,54,19,7612.992,RKS23069
50783,2021-06-12,cmr,ramu,adult,57,21,444.04,RKS31765
72093,2018-07-27,cmr,ramu,adult,42,8,6709.0,RKS26824
72808,2019-08-06,cmr,ramu,adult,61,24,54148.328,RKS28403
50783,2019-08-12,cmr,ramu,adult,48,12,8070.536,RKS28750
10102,2016-08-05,cmr,ramu,adult,53,15,282472.52,RKS22355
70567,2018-07-19,swab,ramu,adult,55,18,647.456,RKS25882
70550,2020-08-27,cmr,ramu,adult,47,12,1923.624,RKS31507
54200,2018-08-23,swab,ramu,adult,48,16,2127.0,RKS28071
10101,2017-08-23,cmr,ramu,adult,53,14,886.04,RKS24770
52171,2018-06-20,swab,ramu,adult,48,7,10884558.472,RKS25186
84313,2018-08-21,cmr,ramu,adult,42,8,83393.856,RKS27366
70413,2021-08-24,cmr,ramu,adult,47,14,1243.992,RKS33391
52255,2018-07-29,swab,ramu,adult,49,15,34314.856,RKS26947
70550,2017-08-10,cmr,ramu,adult,47,10,241.68,RKS24240
70279,2020-08-22,cmr,ramu,adult,43,9,1533.76,RKS31157
70550,2017-08-10,cmr,ramu,adult,51,13,26921.92,RKS24395
70550,2021-06-24,cmr,ramu,adult,47,15,72274.808,RKS32387
10593,2018-07-05,swab,ramu,adult,50,11,2033.576,RKS26098
74976,2021-06-25,cmr,ramu,adult,53,15,245.432,RKS30119
72336,2017-09-06,cmr,ramu,adult,54,18,138454.072,RKS25259
72808,2017-09-07,cmr,ramu,adult,58,20,1941232.0,RKS25356
70571,2021-08-04,cmr,ramu,adult,53,16,11688188.824,RKS32702
74976,2020-08-20,cmr,ramu,adult,57,22,23012.592,RKS29963
10225,2021-09-07,cmr,ramu,adult,70,64,1854.552,RKS33622
12590,2017-08-01,cmr,ramu,adult,51,13,645.112,RKS23822
11858,2017-08-23,cmr,ramu,adult,57,14,79.808,RKS24650
70550,2016-08-12,cmr,ramu,adult,42,9,119262.112,RKS22868
50783,2018-06-06,cmr,ramu,adult,47,12,1936.344,RKS25876
70550,2016-08-12,cmr,ramu,adult,49,11,38375.504,RKS22867
11858,2016-09-10,cmr,ramu,adult,59,22,27357.28,RKS23424
70611,2021-08-12,cmr,ramu,adult,46,9,208064.096,RKS32715
70550,2020-07-02,cmr,ramu,adult,66,28,488.08,RKS29686
20169,2018-09-07,swab,ramu,adult,48,12,82.224,RKS27912
70550,2021-08-16,cmr,ramu,adult,63,34,1580.984,RKS32908
72808,2016-08-14,cmr,ramu,adult,60,27,5971.304,RKS23133
10198,2016-08-07,swab,ramu,adult,62,23,397.376,RKS21898
50783,2020-06-19,cmr,ramu,adult,55,21,8268.416,RKS29208
50783,2019-08-11,cmr,ramu,adult,52,18,47883.488,RKS28694
72808,2021-08-05,cmr,ramu,adult,63,29,8855.36,RKS33253
10101,2016-09-11,cmr,ramu,adult,55,18,145458.312,RKS23470
72336,2018-07-04,cmr,ramu,adult,65,29,5171.92,RKS26430
70550,2016-08-11,cmr,ramu,adult,43,8,36313.184,RKS22788
72808,2017-09-08,cmr,ramu,adult,60,20,204347.28,RKS25452
70550,2018-06-30,cmr,ramu,adult,53,15,2868.04,RKS26318
70550,2018-08-16,cmr,ramu,adult,61,29,580.488,RKS27457
54188,2021-08-30,cmr,ramu,adult,59,21,36567.28,RKS32519
72808,2016-08-13,cmr,ramu,adult,49,15,1212.896,RKS23183
70550,2017-08-12,cmr,ramu,adult,53,20,400.728,RKS24524
70629,2018-08-27,swab,ramu,adult,57,27,5837.552,RKS27637
70550,2020-08-28,cmr,ramu,adult,55,17,8839.6,RKS31529
10055,2021-07-27,swab,ramu,adult,52,13,7035.272,RKS33219
50783,2019-08-13,cmr,ramu,adult,47,13,350.256,RKS28824
12621,2017-08-24,cmr,ramu,adult,58,21,151.928,RKS24913
70550,2019-08-01,cmr,ramu,adult,51,13,13584.936,RKS28598
70279,2018-07-26,cmr,ramu,adult,62,28,36033.36,RKS26770
50783,2020-06-18,cmr,ramu,adult,62,26,688.536,RKS29510
10101,2016-09-09,cmr,ramu,adult,53,16,158600.52,RKS22171
70550,2020-07-02,cmr,ramu,adult,49,12,8540.48,RKS29565
22008,2021-07-22,cmr,ramu,adult,53,21,4920.752,RKS32627
70175,2016-08-23,cmr,ramu,adult,59,19,272271.624,RKS23380
74976,2019-07-31,cmr,ramu,adult,54,15,10894.072,RKS28284
70413,2021-08-25,cmr,ramu,adult,63,35,13796.08,RKS33336
50783,2018-09-05,cmr,ramu,adult,57,30,277277.64,RKS27125
84235,2020-07-15,cmr,ramu,adult,63,31,10719.544,RKS31257
70505,2017-08-30,cmr,ramu,adult,49,12,87110.368,RKS24894
70550,2017-08-10,cmr,ramu,adult,47,11,776.64,RKS24375
50783,2020-06-18,cmr,ramu,adult,51,17,1973.32,RKS29427
70449,2018-08-02,cmr,ramu,adult,55,18,65856.584,RKS27198
10102,2016-08-05,cmr,ramu,adult,51,13,61031.144,RKS22391
50783,2018-07-12,cmr,ramu,adult,53,21,39356.736,RKS26992
50783,2018-09-05,cmr,ramu,adult,41,9,4964.272,RKS27164
72808,2019-08-06,cmr,ramu,adult,50,14,1040.216,RKS28396
22008,2017-09-12,cmr,ramu,adult,49,13,9374.56,RKS25015
72808,2021-08-04,cmr,ramu,adult,62,28,111701.352,RKS33244
72336,2016-08-14,cmr,ramu,adult,52,16,3655.76,RKS23021
50783,2018-07-11,cmr,ramu,adult,52,17,86283.616,RKS27027
70550,2020-07-01,cmr,ramu,adult,56,18,3874.072,RKS29845
11858,2016-08-03,cmr,ramu,adult,48,11,4511.224,RKS22309
70550,2019-07-31,cmr,ramu,adult,58,18,21377.464,RKS28566
72808,2016-08-14,cmr,ramu,adult,55,20,1406.728,RKS23129
70449,2019-07-17,cmr,ramu,adult,43,8,6883.184,RKS28312
10223,2021-07-26,cmr,ramu,adult,57,18,1317.992,RKS32780
50783,2020-06-20,cmr,ramu,adult,57,20,127073.6,RKS29531
72808,2021-08-04,cmr,ramu,adult,62,28,1007.704,RKS33247
70550,2021-06-24,cmr,ramu,adult,69,32,23723.984,RKS32474
50783,2021-06-11,cmr,ramu,adult,63,26,35565.248,RKS31184
70550,2018-08-16,cmr,ramu,adult,53,17,4183.152,RKS27333
70550,2018-06-30,cmr,ramu,adult,55,14,25809.984,RKS26229
70571,2021-08-04,cmr,ramu,adult,52,18,5043352.76,RKS32791
54188,2021-08-30,cmr,ramu,adult,52,15,8665.696,RKS33890
50839,2018-07-16,cmr,ramu,adult,63,30,231383.072,RKS26839
54200,2018-08-23,swab,ramu,adult,52,18,3227.752,RKS28068
72336,2021-08-06,cmr,ramu,adult,59,24,8560.768,RKS32815
50783,2021-06-12,cmr,ramu,adult,56,19,1313.592,RKS31824
10101,2016-08-03,cmr,ramu,adult,51,12,1130.536,RKS22630
50783,2018-06-06,cmr,ramu,adult,50,20,178.936,RKS25830
70550,2018-08-16,cmr,ramu,adult,56,20,4497.096,RKS27414
50783,2019-07-11,cmr,ramu,adult,51,16,24458.096,RKS27930
70449,2017-07-23,cmr,ramu,adult,41,10,3291.272,RKS23710
70567,2017-08-31,swab,ramu,adult,51,19,7118.632,RKS24947
70556,2021-07-22,cmr,ramu,adult,63,25,14810.656,RKS30171
72808,2017-09-07,cmr,ramu,adult,55,15,10735.056,RKS25366
50783,2020-08-05,cmr,ramu,adult,55,23,132.008,RKS30902
72442,2019-08-13,cmr,ramu,adult,52,13,825.488,RKS29013
50783,2019-08-13,cmr,ramu,adult,53,20,1218667.704,RKS28821
50783,2020-06-19,cmr,ramu,adult,56,21,23490.504,RKS29482
72808,2017-09-07,cmr,ramu,adult,60,22,3338853.6,RKS25362
50839,2018-07-23,cmr,ramu,adult,63,32,158303.656,RKS26922
70370,2016-09-06,cmr,ramu,adult,52,15,352198.912,RKS22143
70550,2021-08-16,cmr,ramu,adult,48,13,62539.728,RKS32705
70550,2020-08-27,cmr,ramu,adult,52,15,18748.208,RKS31613
70550,2020-08-28,cmr,ramu,adult,62,29,14934.096,RKS31985
74976,2020-07-01,cmr,ramu,adult,57,23,2415.776,RKS29875
70550,2018-06-30,cmr,ramu,adult,43,9,1045.096,RKS26294
72808,2016-08-14,cmr,ramu,adult,51,19,8916.848,RKS23044
52263,2018-09-11,swab,ramu,adult,47,12,1070.344,RKS27144
72808,2016-08-15,cmr,ramu,adult,53,18,122801.408,RKS23155
10486,2021-08-25,cmr,ramu,adult,51,16,346.48,RKS33491
52248,2017-09-17,swab,ramu,adult,51,16,1388.968,RKS25298
10572,2019-08-25,swab,ramu,adult,76,43,8094.84,RKS28952
72808,2016-08-14,cmr,ramu,adult,52,20,21318.712,RKS23052
72808,2019-08-07,cmr,ramu,adult,56,17,204.168,RKS28718
72808,2016-08-13,cmr,ramu,adult,58,23,3526.504,RKS22934
11008,2019-07-23,cmr,ramu,adult,72,41,112.352,RKS28196
50783,2021-06-11,cmr,ramu,adult,56,16,331433.592,RKS31549
70550,2020-08-27,cmr,ramu,adult,67,34,428.488,RKS31514
74976,2021-06-25,cmr,ramu,adult,57,20,16582.696,RKS30118
50839,2018-07-16,cmr,ramu,adult,68,31,12535355.848,RKS26838
70550,2021-08-18,cmr,ramu,adult,49,10,218055.712,RKS33149
50783,2019-08-11,cmr,ramu,adult,55,27,110486.64,RKS28663
70279,2016-08-22,cmr,ramu,adult,65,28,19370.424,RKS23321
70550,2018-08-18,cmr,ramu,adult,66,31,29946.744,RKS27612
10100,2016-09-09,cmr,ramu,adult,66,33,2172.0,RKS23507
10572,2019-08-25,swab,ramu,adult,60,23,87221.96,RKS28946
50783,2018-09-06,cmr,ramu,adult,54,25,661.584,RKS27975
70628,2021-07-03,cmr,ramu,adult,46,12,103158.192,RKS30155
50783,2020-06-19,cmr,ramu,adult,61,25,25574.824,RKS29226
70611,2021-08-11,cmr,ramu,adult,48,8,28670.168,RKS33291
50783,2020-08-06,cmr,ramu,adult,41,11,79.64,RKS31067
70175,2020-08-24,cmr,ramu,adult,50,16,99.016,RKS31495
20135,2017-09-10,cmr,ramu,adult,55,19,49654.768,RKS25007
50783,2018-09-07,cmr,ramu,adult,52,18,2404.072,RKS28004
72973,2021-08-19,cmr,ramu,adult,47,11,1157.952,RKS30225
70550,2021-06-23,cmr,ramu,adult,53,18,239.968,RKS32374
70550,2018-06-30,cmr,ramu,adult,54,15,141450.432,RKS26314
70556,2021-07-23,cmr,ramu,adult,57,21,11074.56,RKS30181
11858,2016-08-05,cmr,ramu,adult,48,11,2210.632,RKS21985
70550,2020-07-02,cmr,ramu,adult,53,17,226.832,RKS29692
70550,2021-06-23,cmr,ramu,adult,58,22,3469.064,RKS32050
74976,2021-06-27,cmr,ramu,adult,58,18,16905.48,RKS30136
70505,2017-08-29,cmr,ramu,adult,49,13,99300.2,RKS24859
70550,2017-08-10,cmr,ramu,adult,49,13,55577.416,RKS24406
70550,2021-06-25,cmr,ramu,adult,62,33,34027.384,RKS32392
72996,2016-07-25,cmr,ramu,adult,49,14,4225.776,RKS22034
11858,2016-08-03,cmr,ramu,adult,52,14,78299517.112,RKS22316
70449,2019-07-17,cmr,ramu,adult,59,24,254.28,RKS28274
10422,2016-08-30,cmr,ramu,adult,49,12,10148.728,RKS22644
70550,2020-08-27,cmr,ramu,adult,48,13,48380.512,RKS31036
50783,2019-07-12,cmr,ramu,adult,48,12,2925069.448,RKS27959
50783,2021-06-13,cmr,ramu,adult,52,20,4709.008,RKS31795
70550,2016-08-10,cmr,ramu,adult,41,8,250292.016,RKS22256
70175,2016-08-23,cmr,ramu,adult,59,26,597345.496,RKS23379
10223,2020-08-18,cmr,ramu,adult,52,14,223.6,RKS30988
72336,2016-08-14,cmr,ramu,adult,61,31,399501.864,RKS23003
72336,2017-09-06,cmr,ramu,adult,52,13,1503813.208,RKS25260
72808,2016-08-14,cmr,ramu,adult,49,15,21226.184,RKS23096
70550,2021-06-23,cmr,ramu,adult,58,24,2098.632,RKS32466
72808,2020-07-03,cmr,ramu,adult,52,14,2754097.872,RKS29587
70550,2019-07-31,cmr,ramu,adult,61,23,1419.64,RKS28520
50783,2018-07-11,cmr,ramu,adult,54,23,244.304,RKS27012
70550,2018-08-17,cmr,ramu,adult,58,23,394.792,RKS27497
11858,2017-08-24,cmr,ramu,adult,54,14,2015.568,RKS24801
70481,2021-08-04,cmr,ramu,adult,55,17,31170.456,RKS32846
10101,2016-09-09,cmr,ramu,adult,67,34,58441.848,RKS22167
72336,2017-09-06,cmr,ramu,adult,49,11,23500.96,RKS25258
11858,2017-08-23,cmr,ramu,adult,48,14,221.232,RKS24724
11858,2017-08-23,cmr,ramu,adult,50,13,509.256,RKS24741
70550,2021-08-16,cmr,ramu,adult,47,12,34234.008,RKS32893
70550,2017-08-10,cmr,ramu,adult,49,13,962.176,RKS24254
70550,2018-08-16,cmr,ramu,adult,58,19,9654.28,RKS27458
50783,2020-08-06,cmr,ramu,adult,51,18,62414.632,RKS31068
11858,2017-08-23,cmr,ramu,adult,51,14,255.64,RKS24645
72336,2016-08-13,cmr,ramu,adult,55,21,22480.456,RKS22783
50783,2019-07-12,cmr,ramu,adult,56,22,2596.032,RKS28218
70550,2018-08-16,cmr,ramu,adult,47,12,48.896,RKS27377
50783,2020-06-19,cmr,ramu,adult,54,21,100.576,RKS29477
70550,2020-07-01,cmr,ramu,adult,49,13,5885.536,RKS29830
52127,2018-07-30,swab,ramu,adult,49,13,203.84,RKS26731
72336,2018-09-04,cmr,ramu,adult,49,12,646.224,RKS27575
72808,2016-08-15,cmr,ramu,adult,53,19,13122.144,RKS23223
50783,2020-08-06,cmr,ramu,adult,46,14,5393.552,RKS31077
50783,2020-08-06,cmr,ramu,adult,53,23,3237.792,RKS30924
70550,2019-08-02,cmr,ramu,adult,59,22,1241.24,RKS28579
50783,2020-08-05,cmr,ramu,adult,51,16,11171.16,RKS30417
52264,2018-09-11,swab,ramu,adult,60,36,6333.128,RKS27139
21520,2018-06-28,cmr,ramu,adult,53,16,229654.168,RKS26647
70449,2020-06-24,cmr,ramu,adult,69,33,125.936,RKS29794
12618,2016-09-11,cmr,ramu,adult,52,15,368.736,RKS23480
70370,2016-09-06,cmr,ramu,adult,53,17,9625.624,RKS22149
50783,2019-08-12,cmr,ramu,adult,55,21,831599.912,RKS28389
70550,2020-07-02,cmr,ramu,adult,47,8,7221.752,RKS29567
70550,2018-08-16,cmr,ramu,adult,49,12,209.392,RKS27386
50839,2018-07-16,cmr,ramu,adult,60,25,966662.008,RKS26835
70550,2017-08-10,cmr,ramu,adult,56,16,11817.496,RKS24262
70449,2018-06-14,cmr,ramu,adult,62,29,10566.392,RKS25926
72336,2016-08-15,cmr,ramu,adult,51,21,2596.048,RKS23320
70550,2016-08-11,cmr,ramu,adult,46,10,16321.488,RKS22741
50783,2019-08-12,cmr,ramu,adult,64,28,173870.272,RKS28927
10101,2016-08-04,cmr,ramu,adult,51,16,529.888,RKS22401
74281,2020-09-26,cmr,ramu,adult,48,13,1304862.144,RKS30085
82682,2018-08-22,cmr,ramu,adult,48,14,85.184,RKS27306
70449,2018-06-14,cmr,ramu,adult,52,15,1182.568,RKS25928
10101,2017-08-24,cmr,ramu,adult,49,11,406.648,RKS24881
70449,2019-07-17,cmr,ramu,adult,59,24,4358.648,RKS28301
50783,2020-06-18,cmr,ramu,adult,56,20,174072.024,RKS28978
10101,2015-08-26,cmr,ramu,adult,43,9,5630689.6,RKS19930
72336,2017-09-06,cmr,ramu,adult,64,30,7514.424,RKS25262
50783,2019-08-11,cmr,ramu,adult,56,22,134013.376,RKS28646
22008,2017-08-09,cmr,ramu,adult,48,11,1337.232,RKS24300
74976,2020-08-20,cmr,ramu,adult,48,11,1242.712,RKS29972
70550,2019-07-31,cmr,ramu,adult,51,13,13447.2,RKS28484
20198,2021-07-25,cmr,ramu,adult,65,32,238903.168,RKS32639
10100,2016-08-04,cmr,ramu,adult,60,25,42480.36,RKS22327
50839,2018-07-17,cmr,ramu,adult,61,39,186407.96,RKS26879
70550,2020-07-02,cmr,ramu,adult,55,16,4915.216,RKS29569
54188,2021-08-30,cmr,ramu,adult,44,8,3607.968,RKS32511
10101,2016-08-04,cmr,ramu,adult,48,12,48006.304,RKS22522
70327,2020-09-27,cmr,ramu,adult,63,27,1374922.088,RKS31676
11858,2017-08-23,cmr,ramu,adult,49,11,1686.752,RKS24588
70550,2018-06-28,cmr,ramu,adult,51,16,2107.568,RKS26202
70550,2020-07-01,cmr,ramu,adult,63,26,937.832,RKS29749
70550,2021-08-17,cmr,ramu,adult,47,14,421586.552,RKS32525
70550,2017-08-12,cmr,ramu,adult,50,16,1575.248,RKS24529
70550,2020-08-28,cmr,ramu,adult,69,41,3272.824,RKS31976
50785,2020-08-10,cmr,ramu,adult,49,15,103268.424,RKS31409
84313,2018-08-22,cmr,ramu,adult,43,10,149196.816,RKS27284
10101,2016-09-09,cmr,ramu,adult,49,11,120429.616,RKS22164
70550,2018-06-28,cmr,ramu,adult,49,15,11930.0,RKS26162
12621,2016-08-03,cmr,ramu,adult,64,27,2615.224,RKS22332
50783,2019-08-11,cmr,ramu,adult,51,19,1290.536,RKS28358
50783,2018-06-07,cmr,ramu,adult,43,9,703.432,RKS25820
70327,2020-09-26,cmr,ramu,adult,68,33,123322.144,RKS31662
70413,2016-08-22,cmr,ramu,adult,67,38,649718.0,RKS23367
50783,2018-06-06,cmr,ramu,adult,50,15,4744.544,RKS25872
10101,2015-08-31,cmr,ramu,adult,51,13,9146.352,RKS20042
50783,2020-06-20,cmr,ramu,adult,52,16,345.832,RKS29541
50783,2019-08-11,cmr,ramu,adult,54,19,102800.904,RKS28714
84255,2017-09-11,cmr,ramu,adult,40,8,6388.472,RKS25530
70550,2017-08-10,cmr,ramu,adult,46,12,3067.44,RKS24404
72336,2017-09-07,cmr,ramu,adult,52,12,99148.4,RKS25407
70550,2021-06-24,cmr,ramu,adult,59,24,84252.928,RKS32375
50783,2019-08-11,cmr,ramu,adult,60,32,915.928,RKS28639
72996,2016-07-25,cmr,ramu,adult,50,13,685446.016,RKS22030
70550,2021-06-24,cmr,ramu,adult,68,29,937.88,RKS31888
70327,2020-08-17,cmr,ramu,adult,56,18,271334.0,RKS31429
11858,2017-08-23,cmr,ramu,adult,52,14,715.616,RKS24670
11008,2021-08-22,cmr,ramu,adult,66,20,209.336,RKS33175
70550,2020-08-27,cmr,ramu,adult,69,39,7628.728,RKS31046
70550,2018-06-28,cmr,ramu,adult,40,7,257.968,RKS26148
22008,2016-08-16,cmr,ramu,adult,59,21,302058.912,RKS22001
72996,2020-06-24,swab,ramu,adult,46,12,42548.136,RKS29642
70550,2016-08-11,cmr,ramu,adult,42,8,3826.456,RKS22798
50785,2020-06-20,cmr,ramu,adult,49,13,2875189.352,RKS29859
21520,2018-09-05,cmr,ramu,adult,52,18,53903.256,RKS28159
70550,2019-07-31,cmr,ramu,adult,62,24,1594.08,RKS28522
70550,2020-08-28,cmr,ramu,adult,57,22,27239.696,RKS31053
70550,2018-06-28,cmr,ramu,adult,48,11,21705.24,RKS26157
22008,2018-09-03,cmr,ramu,adult,60,19,1550346.264,RKS27880
52262,2018-07-29,swab,ramu,adult,63,40,230.088,RKS26953
72808,2018-07-04,cmr,ramu,adult,50,16,91.528,RKS26360
70550,2020-07-02,cmr,ramu,adult,61,25,733.456,RKS29712
70550,2021-06-24,cmr,ramu,adult,66,32,19368.984,RKS31892
72808,2016-08-15,cmr,ramu,adult,52,20,5144.736,RKS23221
74976,2021-08-18,cmr,ramu,adult,70,41,152439.344,RKS30205
10101,2017-08-03,cmr,ramu,adult,50,12,40394.792,RKS24100
50783,2018-09-06,cmr,ramu,adult,49,17,239995.736,RKS27963
11858,2017-08-23,cmr,ramu,adult,50,12,3279.304,RKS24727
10100,2016-08-04,cmr,ramu,adult,58,24,283761.48,RKS22353
10100,2017-08-23,cmr,ramu,adult,66,37,515.976,RKS24571
70403,2018-08-27,swab,ramu,adult,52,16,12053.144,RKS27297
10223,2021-09-05,cmr,ramu,adult,61,24,129.992,RKS33900
50783,2019-08-12,cmr,ramu,adult,50,20,1186.64,RKS28617
70550,2020-07-01,cmr,ramu,adult,56,20,1731.432,RKS29828
74976,2021-08-18,cmr,ramu,adult,71,45,86351.392,RKS30206
70550,2018-06-28,cmr,ramu,adult,54,16,715.408,RKS26241
70550,2020-07-01,cmr,ramu,adult,66,29,3977.464,RKS29254
70449,2019-07-17,cmr,ramu,adult,58,21,379824.264,RKS28307
70550,2020-08-27,cmr,ramu,adult,63,37,195.208,RKS31619
84235,2018-08-23,cmr,ramu,adult,53,21,1474.632,RKS27287
22008,2017-09-12,cmr,ramu,adult,46,14,255294.4,RKS25016
70550,2019-08-02,cmr,ramu,adult,53,14,7426.56,RKS28610
21520,2018-06-30,cmr,ramu,adult,57,17,3946.176,RKS26693
70413,2021-08-24,cmr,ramu,adult,49,17,31644.064,RKS33389
70550,2017-08-10,cmr,ramu,adult,51,13,49418.752,RKS24253
72808,2016-08-14,cmr,ramu,adult,58,30,105760.136,RKS23139
70550,2021-08-18,cmr,ramu,adult,44,10,4554.152,RKS33146
70550,2019-07-31,cmr,ramu,adult,56,17,33980.072,RKS28476
70550,2017-08-10,cmr,ramu,adult,51,14,209.72,RKS24243
11858,2018-06-21,cmr,ramu,adult,54,12,324188.232,RKS25969
70641,2017-09-04,cmr,ramu,adult,49,12,30855.864,RKS25256
11858,2017-08-02,cmr,ramu,adult,52,13,16310.6,RKS24019
11858,2017-08-01,cmr,ramu,adult,53,13,10341.568,RKS23887
50783,2021-06-11,cmr,ramu,adult,52,17,1266294.624,RKS31542
50783,2018-09-07,cmr,ramu,adult,47,14,76.736,RKS28008
50783,2018-09-05,cmr,ramu,adult,61,32,890051.896,RKS27166
50783,2019-07-12,cmr,ramu,adult,57,25,46281.544,RKS28210
72996,2017-07-21,swab,ramu,adult,48,10,49982.576,RKS23756
70175,2017-08-31,cmr,ramu,adult,57,21,686.264,RKS25001
50783,2019-07-11,cmr,ramu,adult,50,16,86.208,RKS27938
82682,2017-09-11,cmr,ramu,adult,54,17,698.352,RKS25479
50783,2020-06-20,cmr,ramu,adult,55,22,5629.896,RKS29521
72808,2016-08-14,cmr,ramu,adult,57,21,1559723.288,RKS23066
70550,2018-08-16,cmr,ramu,adult,40,8,941.8,RKS27434
70505,2018-08-02,cmr,ramu,adult,56,20,9239.192,RKS26455
50783,2018-09-06,cmr,ramu,adult,54,21,128767.088,RKS27977
84235,2018-08-21,cmr,ramu,adult,56,21,10506.64,RKS27315
22019,2019-08-21,cmr,ramu,adult,63,29,102.32,RKS29126
70550,2020-08-27,cmr,ramu,adult,52,15,11341.408,RKS31503
50783,2019-07-11,cmr,ramu,adult,56,22,204455.168,RKS27844
10100,2018-06-21,cmr,ramu,adult,70,38,576.352,RKS26031
50783,2020-08-06,cmr,ramu,adult,53,24,1033.144,RKS30914
72996,2019-07-15,swab,ramu,adult,49,9,66299.232,RKS28378
72996,2016-07-25,cmr,ramu,adult,46,11,14724.912,RKS22032
70556,2021-07-24,cmr,ramu,adult,60,25,2055.144,RKS30201
10206,2021-09-05,cmr,ramu,adult,45,10,4759754.104,RKS33587
50783,2019-07-11,cmr,ramu,adult,50,16,1610493.184,RKS27859
70550,2020-07-01,cmr,ramu,adult,40,7,506.456,RKS29738
72808,2016-08-15,cmr,ramu,adult,54,21,80036.792,RKS23224
72808,2017-09-08,cmr,ramu,adult,59,19,19310.08,RKS25429
72808,2018-09-05,cmr,ramu,adult,55,19,90227.368,RKS27811
70550,2016-08-12,cmr,ramu,adult,44,8,2771.528,RKS22855
84235,2016-07-12,cmr,ramu,adult,63,30,24600.584,DESO2771
72808,2017-09-06,cmr,ramu,adult,50,15,65.128,RKS25278
10101,2016-08-03,cmr,ramu,adult,48,13,28282.648,RKS22569
72336,2020-07-02,cmr,ramu,adult,52,16,11429.976,RKS29574
72996,2017-07-21,swab,ramu,adult,47,10,83273.76,RKS23755
84218,2018-08-21,cmr,ramu,adult,44,9,4726.2,RKS27281
72808,2016-08-14,cmr,ramu,adult,57,22,165623.08,RKS23084
70550,2020-07-01,cmr,ramu,adult,43,9,1862.264,RKS29847
50783,2018-07-10,cmr,ramu,adult,52,16,72056.12,RKS25341
70550,2020-08-27,cmr,ramu,adult,61,25,10470.104,RKS31040
22008,2019-08-19,cmr,ramu,adult,53,14,72325.032,RKS28870
50783,2018-06-06,cmr,ramu,adult,56,22,3436.888,RKS25151
70550,2020-07-02,cmr,ramu,adult,59,19,3231.456,RKS29759
20169,2019-08-23,swab,ramu,adult,61,29,205.096,RKS29190
70550,2018-08-16,cmr,ramu,adult,59,23,4332.208,RKS27461
70550,2018-08-16,cmr,ramu,adult,66,28,2662.104,RKS27415
10102,2017-08-25,cmr,ramu,adult,50,13,150436.056,RKS24855
70449,2016-08-31,cmr,ramu,adult,43,10,44708.304,RKS22298
70550,2021-06-24,cmr,ramu,adult,58,23,1109.208,RKS32477
70550,2021-08-17,cmr,ramu,adult,67,37,83446.816,RKS32535
11858,2017-08-01,cmr,ramu,adult,51,13,508.432,RKS23728
84235,2018-07-11,cmr,ramu,adult,55,19,6170.896,RKS26374
50783,2020-06-20,cmr,ramu,adult,55,17,145517.568,RKS29525
70550,2018-08-16,cmr,ramu,adult,66,34,16839.056,RKS27437
11858,2017-08-02,cmr,ramu,adult,55,15,3786.48,RKS23899
50783,2018-09-06,cmr,ramu,adult,52,20,336.688,RKS27988
70550,2016-08-12,cmr,ramu,adult,45,10,479542.336,RKS22856
50839,2018-07-19,cmr,ramu,adult,65,40,14129689.336,RKS26898
10223,2021-07-25,cmr,ramu,adult,60,24,13799.88,RKS32417
50783,2018-06-06,cmr,ramu,adult,49,17,29.392,RKS25230
11858,2017-08-03,cmr,ramu,adult,45,10,8498.776,RKS24029
72808,2016-08-13,cmr,ramu,adult,58,24,463.648,RKS22930
70550,2020-07-03,cmr,ramu,adult,64,26,3474.072,RKS30245
70550,2018-08-16,cmr,ramu,adult,59,19,4166.536,RKS27488
70550,2020-07-02,cmr,ramu,adult,48,13,259.72,RKS29690
84235,2019-08-29,cmr,ramu,adult,47,11,20559.392,RKS29302
74976,2018-08-19,cmr,ramu,adult,66,36,2681.784,RKS26518
54188,2021-06-28,cmr,ramu,adult,65,26,223.944,RKS31959
72808,2016-08-14,cmr,ramu,adult,51,14,1707592.056,RKS23101
72808,2016-08-13,cmr,ramu,adult,49,14,1097.264,RKS23176
50783,2020-08-05,cmr,ramu,adult,57,24,233738.856,RKS31347
70327,2020-08-17,cmr,ramu,adult,60,27,182428.432,RKS31419
11858,2017-08-02,cmr,ramu,adult,52,15,1316.36,RKS23946
70279,2021-08-26,cmr,ramu,adult,48,12,155472.328,RKS33338
